chargeback_id,transaction_id,customer_id,transaction_date,chargeback_date,amount,currency,reason_code,reason_category,reason_description,payment_method,country,plan,is_3ds,is_recurring,dispute_filed,dispute_won,resolution_date,status
cb_000809,tx_00038106,cust_002759,2024-09-13 11:23:00,2024-10-20 11:23:00,99.99,USD,4837,fraud,No Cardholder Authorization,mastercard,BR,business,False,False,True,False,2025-01-18 11:23:00,resolved
cb_000810,tx_00038186,cust_004382,2024-09-25 13:42:00,2024-11-07 13:42:00,29.99,USD,13.1,service,Merchandise/Services Not Received,visa,BR,pro,True,True,False,False,2024-12-16 13:42:00,escalated
cb_000811,tx_00038212,cust_002087,2024-04-10 16:03:00,2024-05-14 16:03:00,19.98,USD,10.5,fraud,Fraud - Card Present,visa,US,starter,False,True,True,False,2024-07-01 16:03:00,resolved
cb_000812,tx_00038248,cust_001900,2024-03-31 01:05:00,2024-04-17 01:05:00,9.99,USD,10.5,fraud,Fraud - Card Present,visa,UK,starter,False,True,False,False,2024-06-01 01:05:00,escalated
cb_000813,tx_00038384,cust_002216,2024-12-11 03:52:00,2025-01-11 03:52:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,FR,starter,False,False,True,,2025-03-13 03:52:00,resolved
cb_000814,tx_00038407,cust_007873,2024-04-20 11:13:00,2024-05-06 11:13:00,29.99,USD,4853,service,Cardholder Dispute,paypal,UK,pro,True,False,True,False,2024-07-10 11:13:00,pending
cb_000815,tx_00038411,cust_009131,2024-07-25 22:38:00,2024-08-31 22:38:00,9.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,US,starter,True,False,True,True,2024-11-26 22:38:00,pending
cb_000816,tx_00038536,cust_006050,2024-07-11 08:43:00,2024-08-07 08:43:00,29.99,USD,4837,fraud,No Cardholder Authorization,visa,US,pro,True,True,True,False,2024-09-16 08:43:00,escalated
cb_000817,tx_00038548,cust_008162,2024-03-22 22:07:00,2024-05-06 22:07:00,9.99,USD,13.3,service,Not as Described,visa,US,starter,True,False,True,,2024-06-19 22:07:00,pending
cb_000818,tx_00038577,cust_006787,2024-04-28 13:53:00,2024-06-04 13:53:00,19.98,USD,4853,service,Cardholder Dispute,amex,US,starter,True,True,False,True,2024-08-18 13:53:00,escalated
cb_000819,tx_00038609,cust_000670,2024-09-18 23:22:00,2024-10-24 23:22:00,99.99,USD,4837,fraud,No Cardholder Authorization,mastercard,NG,business,True,False,True,False,2025-01-05 23:22:00,resolved
cb_000820,tx_00038631,cust_000654,2024-01-01 03:05:00,2024-01-19 03:05:00,29.99,USD,4834,processing,Duplicate Processing,amex,US,pro,True,True,True,,2024-03-30 03:05:00,escalated
cb_000821,tx_00038725,cust_008773,2024-08-27 13:58:00,2024-10-03 13:58:00,99.99,USD,4837,fraud,No Cardholder Authorization,visa,UK,business,True,True,True,True,2024-11-07 13:58:00,resolved
cb_000822,tx_00038726,cust_001355,2024-01-29 21:28:00,2024-02-23 21:28:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,IN,starter,False,False,True,False,2024-04-20 21:28:00,escalated
cb_000823,tx_00038799,cust_009315,2024-12-26 21:58:00,2025-02-09 21:58:00,9.99,USD,4837,fraud,No Cardholder Authorization,amex,UK,starter,True,True,True,,2025-04-25 21:58:00,pending
cb_000824,tx_00038858,cust_002863,2024-11-18 19:31:00,2024-12-04 19:31:00,9.99,USD,4837,fraud,No Cardholder Authorization,mastercard,DE,starter,True,True,True,True,2025-01-27 19:31:00,resolved
cb_000825,tx_00038865,cust_001504,2024-06-13 02:28:00,2024-07-16 02:28:00,99.99,USD,10.4,fraud,Card Absent Environment,visa,FR,business,False,False,False,False,2024-09-26 02:28:00,escalated
cb_000826,tx_00038969,cust_000254,2024-01-25 21:03:00,2024-03-07 21:03:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,US,starter,True,False,True,False,2024-06-05 21:03:00,escalated
cb_000827,tx_00038977,cust_000450,2024-11-29 10:19:00,2025-01-10 10:19:00,299.99,USD,10.4,fraud,Card Absent Environment,mastercard,BR,enterprise,True,True,True,,2025-02-22 10:19:00,escalated
cb_000828,tx_00038981,cust_001004,2024-12-31 00:38:00,2025-01-25 00:38:00,9.99,USD,4853,service,Cardholder Dispute,visa,UK,starter,True,True,False,False,2025-03-13 00:38:00,escalated
cb_000829,tx_00039033,cust_001226,2024-08-12 14:23:00,2024-09-09 14:23:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,UK,starter,False,True,True,True,2024-11-27 14:23:00,resolved
cb_000830,tx_00039073,cust_001563,2024-05-07 18:49:00,2024-06-19 18:49:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,US,starter,False,True,True,False,2024-08-15 18:49:00,pending
cb_000831,tx_00039149,cust_001974,2024-08-30 02:06:00,2024-09-26 02:06:00,9.99,USD,4853,service,Cardholder Dispute,visa,UK,starter,True,True,True,,2024-12-20 02:06:00,pending
cb_000832,tx_00039198,cust_001880,2024-12-17 17:17:00,2025-01-13 17:17:00,9.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,PK,starter,False,False,True,False,2025-03-27 17:17:00,resolved
cb_000833,tx_00039229,cust_005081,2024-12-01 21:29:00,2024-12-27 21:29:00,29.99,USD,10.4,fraud,Card Absent Environment,mastercard,US,pro,False,True,True,False,2025-02-22 21:29:00,pending
cb_000834,tx_00039270,cust_002060,2024-08-07 16:15:00,2024-09-11 16:15:00,99.99,USD,13.3,service,Not as Described,mastercard,DE,business,True,False,False,,2024-10-15 16:15:00,escalated
cb_000835,tx_00039328,cust_008996,2024-05-05 11:32:00,2024-05-27 11:32:00,34.98,USD,13.3,service,Not as Described,amex,US,pro,False,True,False,True,2024-07-28 11:32:00,pending
cb_000836,tx_00039370,cust_000272,2024-02-23 19:15:00,2024-04-08 19:15:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,amex,AU,pro,True,True,True,,2024-06-19 19:15:00,resolved
cb_000837,tx_00039509,cust_006672,2024-12-01 19:39:00,2024-12-27 19:39:00,9.99,USD,12.1,processing,Late Presentment,visa,US,starter,True,True,True,,2025-02-26 19:39:00,resolved
cb_000838,tx_00039526,cust_000004,2024-03-29 03:40:00,2024-05-07 03:40:00,39.98,USD,10.4,fraud,Card Absent Environment,visa,US,pro,True,True,False,True,2024-07-24 03:40:00,escalated
cb_000839,tx_00039538,cust_009687,2024-06-22 00:11:00,2024-07-19 00:11:00,99.99,USD,10.5,fraud,Fraud - Card Present,amex,US,business,True,True,True,True,2024-10-06 00:11:00,resolved
cb_000840,tx_00039585,cust_000010,2024-12-19 00:40:00,2025-01-28 00:40:00,9.99,USD,13.1,service,Merchandise/Services Not Received,amex,RU,starter,False,True,True,False,2025-03-29 00:40:00,pending
cb_000841,tx_00039586,cust_004052,2024-04-09 11:18:00,2024-05-15 11:18:00,9.99,USD,12.1,processing,Late Presentment,mastercard,US,starter,True,True,True,True,2024-06-20 11:18:00,resolved
cb_000842,tx_00039677,cust_006152,2024-04-10 03:57:00,2024-05-12 03:57:00,9.99,USD,11.1,authorization,Card Recovery Bulletin,mastercard,DE,starter,True,True,False,,2024-07-25 03:57:00,resolved
cb_000843,tx_00039684,cust_005853,2024-06-10 04:40:00,2024-07-19 04:40:00,9.99,USD,10.5,fraud,Fraud - Card Present,mastercard,CA,starter,False,True,False,,2024-10-01 04:40:00,escalated
cb_000844,tx_00039700,cust_008472,2024-08-23 10:29:00,2024-09-27 10:29:00,9.99,USD,4837,fraud,No Cardholder Authorization,visa,BR,starter,False,True,True,False,2024-11-12 10:29:00,escalated
cb_000845,tx_00039705,cust_000901,2024-03-01 10:32:00,2024-03-21 10:32:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,US,pro,True,False,True,,2024-04-20 10:32:00,resolved
cb_000846,tx_00039725,cust_009493,2024-08-17 10:45:00,2024-09-02 10:45:00,9.99,USD,12.1,processing,Late Presentment,visa,US,starter,True,True,True,False,2024-11-15 10:45:00,escalated
cb_000847,tx_00039754,cust_008149,2024-01-03 21:17:00,2024-02-07 21:17:00,29.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,US,pro,False,True,False,True,2024-04-13 21:17:00,pending
cb_000848,tx_00039805,cust_001600,2024-12-08 10:38:00,2025-01-20 10:38:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,BR,starter,False,True,True,,2025-03-25 10:38:00,escalated
cb_000849,tx_00039818,cust_001926,2024-09-14 20:45:00,2024-10-01 20:45:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,IN,starter,True,True,False,True,2024-12-16 20:45:00,resolved
cb_000850,tx_00039830,cust_007919,2024-03-03 00:31:00,2024-04-11 00:31:00,9.99,USD,13.3,service,Not as Described,visa,UK,starter,True,False,True,True,2024-06-16 00:31:00,escalated
cb_000851,tx_00039866,cust_002319,2024-01-19 01:32:00,2024-02-27 01:32:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,US,starter,False,True,True,True,2024-04-04 01:32:00,resolved
cb_000852,tx_00039957,cust_007635,2024-12-17 13:44:00,2025-01-14 13:44:00,29.99,USD,10.4,fraud,Card Absent Environment,mastercard,PK,pro,False,True,True,,2025-03-24 13:44:00,pending
cb_000853,tx_00040050,cust_003294,2024-05-22 11:04:00,2024-06-15 11:04:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,RU,pro,False,True,True,True,2024-08-17 11:04:00,escalated
cb_000854,tx_00040085,cust_003373,2024-09-14 01:14:00,2024-10-06 01:14:00,9.99,USD,4853,service,Cardholder Dispute,mastercard,UK,starter,True,False,True,True,2024-11-11 01:14:00,escalated
cb_000855,tx_00040109,cust_006327,2024-08-24 03:29:00,2024-09-12 03:29:00,9.99,USD,4837,fraud,No Cardholder Authorization,amex,AU,starter,False,True,True,True,2024-12-06 03:29:00,escalated
cb_000856,tx_00040224,cust_007360,2024-07-09 05:57:00,2024-08-19 05:57:00,9.99,USD,4837,fraud,No Cardholder Authorization,visa,BR,starter,False,True,True,,2024-10-22 05:57:00,escalated
cb_000857,tx_00040237,cust_002144,2024-11-23 17:23:00,2024-12-09 17:23:00,9.99,USD,13.1,service,Merchandise/Services Not Received,amex,US,starter,True,True,True,True,2025-01-18 17:23:00,escalated
cb_000858,tx_00040300,cust_000898,2024-02-01 12:51:00,2024-03-02 12:51:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,UK,starter,True,False,True,True,2024-05-13 12:51:00,resolved
cb_000859,tx_00040351,cust_007841,2024-05-02 00:04:00,2024-06-12 00:04:00,29.99,USD,4853,service,Cardholder Dispute,visa,UK,pro,True,False,True,False,2024-07-14 00:04:00,pending
cb_000860,tx_00040409,cust_006640,2024-08-23 04:46:00,2024-09-27 04:46:00,34.98,USD,12.5,processing,Incorrect Amount,visa,CA,pro,True,True,True,True,2024-12-23 04:46:00,escalated
cb_000861,tx_00040413,cust_006625,2024-04-01 02:30:00,2024-04-25 02:30:00,9.99,USD,4853,service,Cardholder Dispute,mastercard,PK,starter,True,True,True,False,2024-06-08 02:30:00,escalated
cb_000862,tx_00040446,cust_008437,2024-07-18 19:46:00,2024-08-09 19:46:00,9.99,USD,4837,fraud,No Cardholder Authorization,amex,DE,starter,True,False,False,,2024-10-18 19:46:00,resolved
cb_000863,tx_00040530,cust_001296,2024-09-11 02:08:00,2024-10-18 02:08:00,9.99,USD,4837,fraud,No Cardholder Authorization,amex,US,starter,True,False,True,,2025-01-02 02:08:00,escalated
cb_000864,tx_00040568,cust_008410,2024-12-07 13:43:00,2025-01-05 13:43:00,9.99,USD,10.4,fraud,Card Absent Environment,mastercard,AU,starter,False,True,False,True,2025-02-23 13:43:00,pending
cb_000865,tx_00040626,cust_008668,2024-04-05 21:22:00,2024-04-27 21:22:00,99.99,USD,11.2,authorization,Declined Authorization,mastercard,FR,business,True,True,True,False,2024-05-29 21:22:00,resolved
cb_000866,tx_00040752,cust_002590,2024-07-30 16:48:00,2024-09-05 16:48:00,9.99,USD,12.1,processing,Late Presentment,visa,US,starter,True,True,True,,2024-11-16 16:48:00,pending
cb_000867,tx_00040777,cust_005733,2024-09-27 01:21:00,2024-10-30 01:21:00,9.99,USD,4853,service,Cardholder Dispute,paypal,RU,starter,True,False,True,True,2024-12-27 01:21:00,escalated
cb_000868,tx_00040801,cust_009767,2024-10-29 22:55:00,2024-11-29 22:55:00,29.99,USD,10.5,fraud,Fraud - Card Present,visa,UK,pro,False,True,False,False,2025-02-27 22:55:00,escalated
cb_000869,tx_00040839,cust_009869,2024-12-02 20:31:00,2025-01-12 20:31:00,9.99,USD,4853,service,Cardholder Dispute,visa,US,starter,True,False,True,True,2025-03-14 20:31:00,escalated
cb_000870,tx_00040965,cust_002268,2024-10-23 11:01:00,2024-11-14 11:01:00,29.99,USD,10.4,fraud,Card Absent Environment,visa,BR,pro,True,False,True,False,2025-01-29 11:01:00,resolved
cb_000871,tx_00040967,cust_006368,2024-09-26 13:23:00,2024-10-30 13:23:00,29.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,BR,pro,True,False,False,True,2025-01-12 13:23:00,escalated
cb_000872,tx_00041010,cust_003175,2024-03-23 15:40:00,2024-04-25 15:40:00,29.99,USD,4853,service,Cardholder Dispute,visa,NG,pro,True,False,True,,2024-06-03 15:40:00,escalated
cb_000873,tx_00041074,cust_006256,2024-10-13 11:52:00,2024-11-27 11:52:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,paypal,DE,starter,False,True,True,,2025-02-22 11:52:00,pending
cb_000874,tx_00041171,cust_004661,2024-07-14 05:45:00,2024-07-30 05:45:00,29.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,NG,pro,True,False,False,,2024-10-14 05:45:00,escalated
cb_000875,tx_00041274,cust_007960,2024-05-12 03:18:00,2024-06-23 03:18:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,amex,BR,starter,False,True,True,,2024-08-02 03:18:00,resolved
cb_000876,tx_00041340,cust_003334,2024-10-08 16:37:00,2024-10-23 16:37:00,99.99,USD,13.3,service,Not as Described,visa,UK,business,True,True,False,True,2025-01-18 16:37:00,escalated
cb_000877,tx_00041378,cust_006236,2024-08-01 22:53:00,2024-08-17 22:53:00,29.99,USD,12.1,processing,Late Presentment,mastercard,US,pro,False,False,True,,2024-09-27 22:53:00,escalated
cb_000878,tx_00041387,cust_005273,2024-11-04 13:50:00,2024-12-03 13:50:00,29.99,USD,10.4,fraud,Card Absent Environment,visa,CA,pro,False,True,False,,2025-02-17 13:50:00,escalated
cb_000879,tx_00041402,cust_006360,2024-06-02 07:52:00,2024-06-26 07:52:00,29.99,USD,10.4,fraud,Card Absent Environment,mastercard,DE,pro,True,True,True,,2024-09-18 07:52:00,resolved
cb_000880,tx_00041404,cust_003641,2024-05-13 16:21:00,2024-06-10 16:21:00,29.99,USD,10.5,fraud,Fraud - Card Present,visa,DE,pro,False,True,False,False,2024-08-19 16:21:00,pending
cb_000881,tx_00041424,cust_007087,2024-03-01 21:18:00,2024-03-18 21:18:00,29.99,USD,4837,fraud,No Cardholder Authorization,visa,US,pro,False,False,False,True,2024-05-18 21:18:00,resolved
cb_000882,tx_00041467,cust_001242,2024-05-05 04:56:00,2024-05-20 04:56:00,9.99,USD,10.5,fraud,Fraud - Card Present,mastercard,UK,starter,False,True,True,False,2024-08-11 04:56:00,pending
cb_000883,tx_00041644,cust_003018,2024-06-19 03:16:00,2024-07-23 03:16:00,9.99,USD,4853,service,Cardholder Dispute,mastercard,US,starter,False,True,False,True,2024-09-07 03:16:00,escalated
cb_000884,tx_00041654,cust_005701,2024-01-26 09:23:00,2024-02-13 09:23:00,299.99,USD,12.1,processing,Late Presentment,mastercard,UK,enterprise,False,True,True,True,2024-04-09 09:23:00,pending
cb_000885,tx_00041668,cust_009897,2024-01-19 08:46:00,2024-02-26 08:46:00,9.99,USD,13.1,service,Merchandise/Services Not Received,paypal,BR,starter,True,True,False,True,2024-04-29 08:46:00,pending
cb_000886,tx_00041685,cust_002563,2024-11-02 08:42:00,2024-11-26 08:42:00,29.99,USD,10.5,fraud,Fraud - Card Present,paypal,IN,pro,False,True,True,,2025-01-25 08:42:00,pending
cb_000887,tx_00041700,cust_009081,2024-02-28 15:51:00,2024-03-23 15:51:00,9.99,USD,4853,service,Cardholder Dispute,visa,US,starter,True,True,True,False,2024-04-30 15:51:00,resolved
cb_000888,tx_00041830,cust_003668,2024-08-07 22:29:00,2024-09-06 22:29:00,9.99,USD,4837,fraud,No Cardholder Authorization,amex,UK,starter,True,True,True,False,2024-11-18 22:29:00,escalated
cb_000889,tx_00041844,cust_006678,2024-09-07 03:54:00,2024-10-07 03:54:00,29.98,USD,4853,service,Cardholder Dispute,paypal,US,starter,True,True,False,False,2024-12-09 03:54:00,pending
cb_000890,tx_00041893,cust_005713,2024-09-18 01:30:00,2024-10-05 01:30:00,29.99,USD,10.5,fraud,Fraud - Card Present,visa,UK,pro,False,True,True,True,2024-11-12 01:30:00,resolved
cb_000891,tx_00042014,cust_006169,2024-12-18 05:15:00,2025-01-28 05:15:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,DE,starter,False,False,True,False,2025-03-06 05:15:00,pending
cb_000892,tx_00042081,cust_008314,2024-03-11 01:30:00,2024-04-12 01:30:00,9.99,USD,4853,service,Cardholder Dispute,visa,PK,starter,False,False,True,,2024-06-28 01:30:00,pending
cb_000893,tx_00042138,cust_008754,2024-05-22 23:28:00,2024-06-29 23:28:00,9.99,USD,10.5,fraud,Fraud - Card Present,visa,FR,starter,False,True,False,False,2024-07-29 23:28:00,resolved
cb_000894,tx_00042181,cust_008233,2024-12-11 12:18:00,2025-01-08 12:18:00,99.99,USD,4853,service,Cardholder Dispute,amex,US,business,True,True,False,True,2025-04-04 12:18:00,pending
cb_000895,tx_00042265,cust_007856,2024-02-23 09:45:00,2024-03-13 09:45:00,99.99,USD,10.5,fraud,Fraud - Card Present,visa,US,business,True,True,False,,2024-06-07 09:45:00,escalated
cb_000896,tx_00042328,cust_001773,2024-07-15 10:48:00,2024-08-27 10:48:00,9.99,USD,11.2,authorization,Declined Authorization,visa,UK,starter,True,True,True,True,2024-11-13 10:48:00,resolved
cb_000897,tx_00042329,cust_009772,2024-12-25 12:56:00,2025-01-30 12:56:00,9.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,IN,starter,True,False,True,False,2025-04-12 12:56:00,escalated
cb_000898,tx_00042366,cust_000748,2024-07-23 21:47:00,2024-08-26 21:47:00,119.98,USD,10.5,fraud,Fraud - Card Present,visa,DE,business,False,True,False,,2024-10-08 21:47:00,escalated
cb_000899,tx_00042368,cust_007515,2024-09-11 04:54:00,2024-10-23 04:54:00,99.99,USD,12.5,processing,Incorrect Amount,amex,UK,business,True,True,True,True,2024-11-26 04:54:00,escalated
cb_000900,tx_00042567,cust_003169,2024-01-08 15:34:00,2024-02-22 15:34:00,9.99,USD,13.3,service,Not as Described,visa,DE,starter,True,True,True,False,2024-03-31 15:34:00,pending
cb_000901,tx_00042610,cust_004146,2024-12-29 14:04:00,2025-01-18 14:04:00,29.98,USD,4863,fraud,Cardholder Does Not Recognize,paypal,DE,starter,True,True,True,,2025-03-25 14:04:00,pending
cb_000902,tx_00042613,cust_001562,2024-01-22 07:44:00,2024-02-29 07:44:00,29.99,USD,4853,service,Cardholder Dispute,visa,PK,pro,True,True,True,False,2024-05-15 07:44:00,pending
cb_000903,tx_00042621,cust_004393,2024-01-22 09:17:00,2024-02-07 09:17:00,29.99,USD,10.4,fraud,Card Absent Environment,visa,US,pro,False,False,True,False,2024-04-01 09:17:00,pending
cb_000904,tx_00042691,cust_002601,2024-08-08 23:37:00,2024-09-09 23:37:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,FR,starter,True,False,True,,2024-11-10 23:37:00,resolved
cb_000905,tx_00042878,cust_007327,2024-09-25 04:59:00,2024-11-08 04:59:00,29.99,USD,4853,service,Cardholder Dispute,visa,US,pro,False,True,False,True,2025-02-05 04:59:00,escalated
cb_000906,tx_00042885,cust_000119,2024-05-11 12:59:00,2024-06-13 12:59:00,29.99,USD,10.4,fraud,Card Absent Environment,amex,DE,pro,False,True,True,,2024-08-07 12:59:00,escalated
cb_000907,tx_00042922,cust_002571,2024-09-08 15:09:00,2024-09-23 15:09:00,29.99,USD,12.5,processing,Incorrect Amount,mastercard,UK,pro,True,False,False,False,2024-11-01 15:09:00,resolved
cb_000908,tx_00042948,cust_000639,2024-08-26 08:27:00,2024-09-29 08:27:00,29.99,USD,4853,service,Cardholder Dispute,mastercard,DE,pro,True,True,True,True,2024-10-31 08:27:00,resolved
cb_000909,tx_00042980,cust_005294,2024-07-09 01:10:00,2024-08-16 01:10:00,9.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,DE,starter,True,True,True,,2024-10-10 01:10:00,escalated
cb_000910,tx_00043017,cust_002197,2024-12-08 10:58:00,2025-01-20 10:58:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,AU,starter,True,False,True,False,2025-03-01 10:58:00,escalated
cb_000911,tx_00043032,cust_001933,2024-04-20 11:44:00,2024-05-26 11:44:00,119.98,USD,13.1,service,Merchandise/Services Not Received,mastercard,US,business,True,False,True,,2024-08-11 11:44:00,pending
cb_000912,tx_00043156,cust_006879,2024-07-23 15:16:00,2024-09-03 15:16:00,9.99,USD,4837,fraud,No Cardholder Authorization,visa,US,starter,False,False,True,True,2024-10-04 15:16:00,pending
cb_000913,tx_00043203,cust_002549,2024-12-26 22:36:00,2025-01-28 22:36:00,9.99,USD,10.4,fraud,Card Absent Environment,mastercard,US,starter,False,False,False,False,2025-03-02 22:36:00,escalated
cb_000914,tx_00043229,cust_001334,2024-01-14 11:47:00,2024-02-23 11:47:00,29.99,USD,4853,service,Cardholder Dispute,amex,US,pro,False,True,True,,2024-05-18 11:47:00,pending
cb_000915,tx_00043235,cust_005809,2024-10-02 22:13:00,2024-11-03 22:13:00,99.99,USD,4837,fraud,No Cardholder Authorization,visa,US,business,False,True,False,,2025-01-19 22:13:00,escalated
cb_000916,tx_00043244,cust_002300,2024-01-30 16:23:00,2024-02-29 16:23:00,9.99,USD,13.3,service,Not as Described,visa,US,starter,True,False,False,True,2024-05-25 16:23:00,pending
cb_000917,tx_00043263,cust_000038,2024-11-06 03:27:00,2024-12-03 03:27:00,9.99,USD,4837,fraud,No Cardholder Authorization,visa,DE,starter,False,True,True,False,2025-01-08 03:27:00,resolved
cb_000918,tx_00043270,cust_002760,2024-08-10 04:50:00,2024-09-19 04:50:00,9.99,USD,13.3,service,Not as Described,mastercard,UK,starter,True,True,True,False,2024-12-18 04:50:00,escalated
cb_000919,tx_00043295,cust_004119,2024-12-07 03:31:00,2024-12-24 03:31:00,29.99,USD,10.4,fraud,Card Absent Environment,amex,US,pro,True,True,True,,2025-02-25 03:31:00,resolved
cb_000920,tx_00043307,cust_005887,2024-12-20 19:02:00,2025-01-26 19:02:00,9.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,NG,starter,True,True,True,,2025-03-25 19:02:00,resolved
cb_000921,tx_00043396,cust_005114,2024-05-16 22:54:00,2024-06-03 22:54:00,9.99,USD,10.4,fraud,Card Absent Environment,amex,CA,starter,False,True,True,,2024-07-03 22:54:00,escalated
cb_000922,tx_00043425,cust_006042,2024-08-27 03:46:00,2024-09-28 03:46:00,9.99,USD,4853,service,Cardholder Dispute,visa,US,starter,True,False,True,True,2024-11-11 03:46:00,escalated
cb_000923,tx_00043537,cust_007693,2024-04-16 09:34:00,2024-05-17 09:34:00,39.98,USD,4863,fraud,Cardholder Does Not Recognize,visa,US,pro,True,True,True,False,2024-07-20 09:34:00,resolved
cb_000924,tx_00043560,cust_006378,2024-03-21 20:40:00,2024-04-07 20:40:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,IN,starter,True,True,False,,2024-07-05 20:40:00,escalated
cb_000925,tx_00043567,cust_002075,2024-10-26 08:21:00,2024-11-27 08:21:00,9.99,USD,4837,fraud,No Cardholder Authorization,mastercard,NG,starter,True,True,True,False,2025-01-07 08:21:00,escalated
cb_000926,tx_00043655,cust_003497,2024-11-05 01:02:00,2024-11-21 01:02:00,99.99,USD,13.3,service,Not as Described,mastercard,CA,business,True,False,True,True,2025-01-19 01:02:00,pending
cb_000927,tx_00043934,cust_009690,2024-03-16 13:36:00,2024-04-15 13:36:00,9.99,USD,4853,service,Cardholder Dispute,mastercard,DE,starter,True,True,True,,2024-07-05 13:36:00,escalated
cb_000928,tx_00043935,cust_001229,2024-08-30 20:45:00,2024-10-04 20:45:00,9.99,USD,10.4,fraud,Card Absent Environment,paypal,BR,starter,False,True,True,True,2024-12-05 20:45:00,resolved
cb_000929,tx_00043937,cust_002361,2024-03-04 12:46:00,2024-03-29 12:46:00,9.99,USD,4853,service,Cardholder Dispute,mastercard,US,starter,True,True,True,True,2024-06-21 12:46:00,escalated
cb_000930,tx_00044038,cust_004739,2024-09-17 18:41:00,2024-10-12 18:41:00,29.98,USD,4837,fraud,No Cardholder Authorization,visa,UK,starter,True,True,True,False,2025-01-07 18:41:00,pending
cb_000931,tx_00044100,cust_003488,2024-06-10 03:10:00,2024-07-17 03:10:00,9.99,USD,4837,fraud,No Cardholder Authorization,mastercard,PK,starter,False,False,True,False,2024-08-23 03:10:00,pending
cb_000932,tx_00044107,cust_006371,2024-08-26 14:57:00,2024-10-09 14:57:00,99.99,USD,12.5,processing,Incorrect Amount,visa,CA,business,True,False,True,True,2025-01-05 14:57:00,resolved
cb_000933,tx_00044140,cust_005470,2024-08-17 12:13:00,2024-09-26 12:13:00,29.99,USD,10.4,fraud,Card Absent Environment,mastercard,NG,pro,False,False,False,True,2024-12-07 12:13:00,pending
cb_000934,tx_00044181,cust_007346,2024-06-11 22:58:00,2024-07-17 22:58:00,99.99,USD,10.4,fraud,Card Absent Environment,amex,BR,business,True,True,True,False,2024-09-17 22:58:00,resolved
cb_000935,tx_00044227,cust_000355,2024-09-18 00:53:00,2024-10-05 00:53:00,99.99,USD,13.3,service,Not as Described,visa,RU,business,True,True,True,True,2024-11-05 00:53:00,resolved
cb_000936,tx_00044370,cust_009887,2024-07-10 12:47:00,2024-08-14 12:47:00,9.99,USD,13.1,service,Merchandise/Services Not Received,amex,UK,starter,False,True,True,True,2024-10-09 12:47:00,escalated
cb_000937,tx_00044376,cust_007218,2024-08-18 08:53:00,2024-09-20 08:53:00,29.99,USD,13.3,service,Not as Described,mastercard,US,pro,False,False,True,False,2024-12-12 08:53:00,escalated
cb_000938,tx_00044396,cust_005859,2024-03-05 08:59:00,2024-04-11 08:59:00,99.99,USD,13.3,service,Not as Described,visa,UK,business,True,True,True,False,2024-05-19 08:59:00,pending
cb_000939,tx_00044483,cust_000864,2024-02-21 23:18:00,2024-03-29 23:18:00,9.99,USD,10.4,fraud,Card Absent Environment,amex,BR,starter,False,True,True,,2024-05-05 23:18:00,resolved
cb_000940,tx_00044560,cust_009548,2024-07-06 04:51:00,2024-08-10 04:51:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,FR,starter,True,False,True,False,2024-10-26 04:51:00,escalated
cb_000941,tx_00044561,cust_004770,2024-05-07 02:52:00,2024-06-14 02:52:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,UK,starter,True,False,True,True,2024-07-19 02:52:00,resolved
cb_000942,tx_00044638,cust_001990,2024-10-21 22:01:00,2024-11-29 22:01:00,29.99,USD,4837,fraud,No Cardholder Authorization,mastercard,US,pro,True,True,False,False,2025-02-07 22:01:00,pending
cb_000943,tx_00044643,cust_007987,2024-09-30 23:54:00,2024-10-31 23:54:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,US,starter,True,True,False,True,2024-12-02 23:54:00,escalated
