user_id,signup_date,signup_month,source,device,country,ab_variant,engagement_score
7016,2025-02-16,2025-02,google_ads,desktop,DE,control,1.21
7017,2025-09-14,2025-09,referral,desktop,US,variant_a,1.54
7018,2025-02-27,2025-02,facebook_ads,mobile,US,variant_b,0.68
7019,2025-04-03,2025-04,direct,mobile,AU,variant_a,0.85
7020,2025-10-27,2025-10,organic,desktop,US,variant_b,1.32
7021,2025-12-23,2025-12,organic,mobile,US,variant_a,1.02
7022,2025-10-07,2025-10,organic,mobile,US,variant_b,1.02
7023,2025-03-11,2025-03,referral,mobile,US,control,1.19
7024,2025-07-21,2025-07,email_campaign,desktop,US,variant_a,1.21
7025,2025-07-31,2025-07,google_ads,desktop,DE,control,1.21
7026,2025-06-15,2025-06,organic,mobile,UK,variant_a,1.071
7027,2025-08-19,2025-08,organic,mobile,UK,control,1.071
7028,2025-01-13,2025-01,organic,desktop,BR,control,1.056
7029,2025-04-02,2025-04,facebook_ads,tablet,DE,control,0.836
7030,2025-08-21,2025-08,google_ads,tablet,CA,variant_a,0.95
7031,2025-10-30,2025-10,google_ads,mobile,CA,control,0.85
7032,2025-12-31,2025-12,facebook_ads,desktop,US,variant_b,0.88
7033,2025-04-14,2025-04,organic,mobile,US,control,1.02
7034,2025-08-21,2025-08,google_ads,tablet,UK,control,0.997
7035,2025-02-16,2025-02,facebook_ads,desktop,US,control,0.88
7036,2025-05-09,2025-05,organic,desktop,UK,control,1.386
7037,2025-06-15,2025-06,referral,desktop,Other,variant_a,1.309
7038,2025-12-21,2025-12,organic,tablet,US,control,1.14
7039,2025-11-29,2025-11,google_ads,mobile,UK,control,0.892
7040,2025-12-31,2025-12,organic,mobile,US,control,1.02
7041,2025-03-25,2025-03,google_ads,mobile,US,control,0.85
7042,2025-03-05,2025-03,referral,desktop,FR,variant_b,1.463
7043,2025-02-16,2025-02,referral,desktop,US,control,1.54
7044,2025-02-28,2025-02,email_campaign,tablet,US,variant_a,1.045
7045,2025-12-28,2025-12,referral,desktop,US,control,1.54
7046,2025-08-19,2025-08,google_ads,mobile,Other,control,0.722
7047,2025-11-21,2025-11,organic,desktop,AU,variant_a,1.32
7048,2025-07-05,2025-07,google_ads,mobile,US,control,0.85
7049,2025-02-13,2025-02,direct,desktop,DE,control,1.21
7050,2025-09-26,2025-09,google_ads,mobile,DE,variant_b,0.935
7051,2025-12-29,2025-12,google_ads,mobile,US,variant_b,0.85
7052,2025-07-16,2025-07,google_ads,mobile,US,control,0.85
7053,2025-09-19,2025-09,organic,tablet,US,control,1.14
7054,2025-11-10,2025-11,organic,desktop,US,variant_a,1.32
7055,2025-03-23,2025-03,organic,mobile,US,control,1.02
7056,2025-07-13,2025-07,facebook_ads,desktop,UK,control,0.924
7057,2025-10-09,2025-10,organic,mobile,DE,variant_a,1.122
7058,2025-07-14,2025-07,organic,desktop,US,variant_a,1.32
7059,2025-01-23,2025-01,google_ads,desktop,AU,control,1.1
7060,2025-03-29,2025-03,direct,desktop,AU,control,1.1
7061,2025-06-21,2025-06,email_campaign,desktop,UK,control,1.271
7062,2025-10-17,2025-10,direct,tablet,US,variant_a,0.95
7063,2025-12-04,2025-12,google_ads,desktop,US,variant_b,1.1
7064,2025-03-18,2025-03,google_ads,desktop,US,control,1.1
7065,2025-03-25,2025-03,google_ads,desktop,UK,control,1.155
7066,2025-03-16,2025-03,google_ads,desktop,IN,control,0.825
7067,2025-04-02,2025-04,referral,desktop,UK,control,1.617
7068,2025-12-31,2025-12,facebook_ads,mobile,US,control,0.68
7069,2025-01-27,2025-01,facebook_ads,desktop,FR,control,0.836
7070,2025-08-03,2025-08,facebook_ads,mobile,US,variant_a,0.68
7071,2025-06-07,2025-06,google_ads,desktop,UK,control,1.155
7072,2025-06-08,2025-06,organic,tablet,FR,control,1.083
7073,2025-08-17,2025-08,referral,desktop,DE,control,1.694
7074,2025-05-28,2025-05,facebook_ads,mobile,DE,control,0.748
7075,2025-11-17,2025-11,google_ads,desktop,US,control,1.1
7076,2025-04-03,2025-04,facebook_ads,mobile,US,control,0.68
7077,2025-03-02,2025-03,referral,mobile,UK,control,1.25
7078,2025-03-09,2025-03,facebook_ads,mobile,US,variant_a,0.68
7079,2025-04-14,2025-04,facebook_ads,desktop,CA,control,0.88
7080,2025-01-02,2025-01,facebook_ads,mobile,US,variant_a,0.68
7081,2025-11-15,2025-11,facebook_ads,tablet,UK,control,0.798
7082,2025-05-10,2025-05,direct,mobile,Other,control,0.722
7083,2025-01-07,2025-01,google_ads,desktop,BR,variant_b,0.88
7084,2025-08-23,2025-08,google_ads,desktop,US,variant_a,1.1
7085,2025-09-12,2025-09,google_ads,mobile,US,control,0.85
7086,2025-09-13,2025-09,organic,mobile,UK,variant_b,1.071
7087,2025-10-06,2025-10,facebook_ads,desktop,US,variant_b,0.88
7088,2025-01-03,2025-01,organic,desktop,Other,variant_a,1.122
7089,2025-11-08,2025-11,google_ads,desktop,BR,control,0.88
7090,2025-09-10,2025-09,organic,desktop,US,variant_b,1.32
7091,2025-05-02,2025-05,facebook_ads,mobile,Other,control,0.578
7092,2025-04-22,2025-04,organic,mobile,DE,control,1.122
7093,2025-10-29,2025-10,organic,mobile,US,control,1.02
7094,2025-12-04,2025-12,organic,desktop,UK,control,1.386
7095,2025-09-01,2025-09,direct,tablet,DE,variant_b,1.045
7096,2025-08-21,2025-08,direct,desktop,UK,variant_b,1.155
7097,2025-07-29,2025-07,facebook_ads,desktop,CA,control,0.88
7098,2025-08-15,2025-08,google_ads,desktop,US,control,1.1
7099,2025-02-10,2025-02,email_campaign,desktop,US,control,1.21
7100,2025-11-04,2025-11,facebook_ads,tablet,US,control,0.76
7101,2025-11-04,2025-11,google_ads,mobile,US,control,0.85
7102,2025-01-04,2025-01,google_ads,desktop,Other,control,0.935
7103,2025-05-06,2025-05,organic,mobile,BR,control,0.816
7104,2025-10-08,2025-10,direct,mobile,US,control,0.85
7105,2025-05-23,2025-05,google_ads,desktop,US,variant_a,1.1
7106,2025-11-14,2025-11,referral,desktop,US,control,1.54
7107,2025-11-18,2025-11,facebook_ads,mobile,US,variant_a,0.68
7108,2025-10-13,2025-10,google_ads,mobile,US,control,0.85
7109,2025-04-17,2025-04,google_ads,mobile,DE,variant_b,0.935
7110,2025-01-26,2025-01,organic,mobile,UK,variant_a,1.071
7111,2025-04-05,2025-04,referral,mobile,FR,variant_a,1.13
7112,2025-03-17,2025-03,email_campaign,desktop,BR,variant_b,0.968
7113,2025-01-29,2025-01,google_ads,mobile,UK,control,0.892
7114,2025-12-01,2025-12,facebook_ads,desktop,UK,variant_b,0.924
7115,2025-06-28,2025-06,organic,desktop,FR,control,1.254
7116,2025-01-19,2025-01,google_ads,desktop,US,control,1.1
7117,2025-03-16,2025-03,email_campaign,desktop,UK,variant_b,1.271
7118,2025-01-17,2025-01,referral,desktop,DE,variant_a,1.694
7119,2025-12-08,2025-12,facebook_ads,mobile,UK,control,0.714
7120,2025-10-23,2025-10,google_ads,mobile,FR,control,0.807
7121,2025-11-05,2025-11,organic,tablet,US,control,1.14
7122,2025-06-02,2025-06,referral,desktop,US,control,1.54
7123,2025-06-19,2025-06,facebook_ads,mobile,Other,control,0.578
7124,2025-02-14,2025-02,facebook_ads,desktop,UK,variant_a,0.924
7125,2025-01-26,2025-01,organic,mobile,US,control,1.02
7126,2025-02-25,2025-02,google_ads,mobile,US,variant_b,0.85
7127,2025-08-02,2025-08,organic,desktop,US,control,1.32
7128,2025-04-02,2025-04,organic,mobile,UK,control,1.071
7129,2025-03-24,2025-03,direct,desktop,US,control,1.1
7130,2025-12-11,2025-12,organic,mobile,US,variant_a,1.02
7131,2025-05-26,2025-05,facebook_ads,mobile,CA,control,0.68
7132,2025-11-09,2025-11,organic,mobile,US,control,1.02
7133,2025-12-05,2025-12,google_ads,desktop,AU,control,1.1
7134,2025-12-21,2025-12,direct,mobile,US,variant_a,0.85
7135,2025-12-25,2025-12,facebook_ads,mobile,UK,control,0.714
7136,2025-11-01,2025-11,google_ads,desktop,Other,control,0.935
7137,2025-10-21,2025-10,organic,desktop,IN,variant_a,0.99
7138,2025-10-15,2025-10,referral,mobile,BR,variant_a,0.952
7139,2025-04-01,2025-04,organic,desktop,DE,control,1.452
7140,2025-08-22,2025-08,facebook_ads,mobile,FR,control,0.646
7141,2025-10-24,2025-10,organic,mobile,US,variant_a,1.02
7142,2025-07-04,2025-07,google_ads,tablet,BR,control,0.76
7143,2025-01-19,2025-01,facebook_ads,desktop,UK,variant_a,0.924
7144,2025-02-17,2025-02,facebook_ads,mobile,US,variant_b,0.68
7145,2025-06-03,2025-06,google_ads,mobile,FR,control,0.807
7146,2025-06-15,2025-06,organic,desktop,IN,variant_b,0.99
7147,2025-07-08,2025-07,facebook_ads,mobile,FR,control,0.646
7148,2025-07-14,2025-07,facebook_ads,desktop,BR,variant_a,0.704
7149,2025-02-04,2025-02,google_ads,mobile,UK,control,0.892
7150,2025-08-07,2025-08,organic,mobile,IN,variant_b,0.765
7151,2025-10-09,2025-10,facebook_ads,desktop,US,control,0.88
7152,2025-02-03,2025-02,email_campaign,tablet,US,variant_b,1.045
7153,2025-05-30,2025-05,facebook_ads,desktop,DE,variant_b,0.968
7154,2025-08-30,2025-08,google_ads,mobile,US,control,0.85
7155,2025-03-10,2025-03,organic,mobile,UK,variant_b,1.071
7156,2025-03-04,2025-03,google_ads,mobile,BR,control,0.68
7157,2025-12-22,2025-12,referral,desktop,FR,variant_a,1.463
7158,2025-05-21,2025-05,email_campaign,desktop,FR,control,1.15
7159,2025-06-18,2025-06,google_ads,desktop,US,variant_b,1.1
7160,2025-09-27,2025-09,facebook_ads,desktop,BR,control,0.704
7161,2025-07-31,2025-07,facebook_ads,mobile,BR,control,0.544
7162,2025-09-26,2025-09,facebook_ads,desktop,BR,variant_a,0.704
7163,2025-04-18,2025-04,referral,desktop,DE,variant_a,1.694
7164,2025-12-23,2025-12,facebook_ads,mobile,Other,variant_b,0.578
7165,2025-04-18,2025-04,organic,mobile,US,variant_a,1.02
7166,2025-11-10,2025-11,email_campaign,desktop,BR,variant_b,0.968
7167,2025-01-30,2025-01,google_ads,desktop,UK,variant_b,1.155
7168,2025-02-25,2025-02,organic,mobile,US,control,1.02
7169,2025-10-20,2025-10,referral,desktop,Other,variant_a,1.309
7170,2025-11-19,2025-11,google_ads,desktop,Other,control,0.935
7171,2025-09-28,2025-09,google_ads,desktop,UK,variant_a,1.155
7172,2025-02-14,2025-02,facebook_ads,desktop,UK,variant_b,0.924
7173,2025-09-05,2025-09,google_ads,desktop,US,control,1.1
7174,2025-12-19,2025-12,organic,desktop,DE,control,1.452
7175,2025-11-06,2025-11,facebook_ads,tablet,Other,variant_b,0.646
7176,2025-12-28,2025-12,google_ads,desktop,BR,control,0.88
7177,2025-05-28,2025-05,organic,mobile,US,variant_b,1.02
7178,2025-08-07,2025-08,referral,mobile,BR,control,0.952
7179,2025-11-08,2025-11,facebook_ads,desktop,FR,control,0.836
7180,2025-06-12,2025-06,facebook_ads,tablet,US,control,0.76
7181,2025-05-13,2025-05,organic,desktop,US,variant_b,1.32
7182,2025-09-27,2025-09,google_ads,mobile,CA,control,0.85
7183,2025-10-22,2025-10,google_ads,mobile,AU,control,0.85
7184,2025-11-16,2025-11,organic,desktop,UK,control,1.386
7185,2025-07-01,2025-07,facebook_ads,mobile,US,variant_a,0.68
7186,2025-03-08,2025-03,google_ads,mobile,FR,variant_b,0.807
7187,2025-11-11,2025-11,organic,desktop,FR,control,1.254
7188,2025-10-16,2025-10,organic,desktop,DE,control,1.452
7189,2025-09-12,2025-09,direct,desktop,US,variant_a,1.1
7190,2025-09-24,2025-09,organic,mobile,UK,control,1.071
7191,2025-11-20,2025-11,referral,desktop,Other,variant_b,1.309
7192,2025-09-12,2025-09,google_ads,desktop,US,control,1.1
7193,2025-09-10,2025-09,facebook_ads,desktop,Other,control,0.748
7194,2025-04-03,2025-04,google_ads,desktop,US,variant_b,1.1
7195,2025-11-09,2025-11,facebook_ads,desktop,IN,variant_b,0.66
7196,2025-04-30,2025-04,referral,mobile,FR,variant_a,1.13
7197,2025-12-29,2025-12,google_ads,desktop,DE,variant_b,1.21
7198,2025-05-29,2025-05,facebook_ads,tablet,UK,variant_a,0.798
7199,2025-04-10,2025-04,facebook_ads,mobile,FR,control,0.646
7200,2025-01-01,2025-01,organic,tablet,US,control,1.14
7201,2025-03-02,2025-03,google_ads,desktop,AU,variant_a,1.1
7202,2025-01-13,2025-01,email_campaign,desktop,DE,variant_b,1.331
7203,2025-08-27,2025-08,direct,tablet,CA,control,0.95
7204,2025-11-17,2025-11,organic,mobile,BR,variant_a,0.816
7205,2025-03-02,2025-03,google_ads,mobile,US,control,0.85
7206,2025-04-17,2025-04,google_ads,tablet,US,variant_a,0.95
7207,2025-11-12,2025-11,google_ads,mobile,DE,variant_b,0.935
7208,2025-08-01,2025-08,organic,desktop,AU,control,1.32
7209,2025-07-31,2025-07,organic,mobile,FR,control,0.969
7210,2025-01-24,2025-01,google_ads,mobile,DE,control,0.935
7211,2025-06-20,2025-06,google_ads,mobile,US,variant_b,0.85
7212,2025-06-29,2025-06,facebook_ads,mobile,Other,control,0.578
7213,2025-10-14,2025-10,organic,mobile,DE,control,1.122
7214,2025-11-23,2025-11,google_ads,desktop,US,variant_a,1.1
7215,2025-04-19,2025-04,facebook_ads,desktop,UK,control,0.924
7216,2025-01-06,2025-01,google_ads,desktop,US,control,1.1
7217,2025-11-24,2025-11,google_ads,mobile,UK,variant_b,0.892
7218,2025-04-14,2025-04,referral,tablet,IN,variant_a,0.997
7219,2025-12-20,2025-12,facebook_ads,desktop,CA,variant_a,0.88
7220,2025-05-25,2025-05,google_ads,mobile,UK,variant_a,0.892
7221,2025-05-11,2025-05,google_ads,mobile,IN,variant_b,0.637
7222,2025-02-04,2025-02,referral,desktop,Other,control,1.309
7223,2025-06-07,2025-06,email_campaign,desktop,UK,variant_a,1.271
7224,2025-06-03,2025-06,facebook_ads,desktop,FR,variant_a,0.836
7225,2025-09-17,2025-09,google_ads,mobile,US,variant_a,0.85
7226,2025-10-09,2025-10,organic,mobile,UK,control,1.071
7227,2025-06-15,2025-06,google_ads,mobile,Other,variant_b,0.722
7228,2025-01-04,2025-01,facebook_ads,mobile,UK,control,0.714
7229,2025-02-28,2025-02,google_ads,mobile,UK,control,0.892
7230,2025-12-18,2025-12,google_ads,desktop,US,variant_a,1.1
7231,2025-06-20,2025-06,google_ads,mobile,DE,variant_b,0.935
7232,2025-06-24,2025-06,referral,mobile,UK,control,1.25
7233,2025-07-22,2025-07,email_campaign,desktop,US,control,1.21
7234,2025-10-19,2025-10,facebook_ads,desktop,CA,variant_a,0.88
7235,2025-11-12,2025-11,google_ads,desktop,DE,control,1.21
7236,2025-01-15,2025-01,organic,desktop,CA,variant_a,1.32
7237,2025-03-31,2025-03,google_ads,mobile,DE,control,0.935
7238,2025-04-10,2025-04,organic,mobile,DE,variant_a,1.122
7239,2025-06-19,2025-06,google_ads,mobile,DE,control,0.935
7240,2025-06-23,2025-06,email_campaign,desktop,US,control,1.21
7241,2025-12-11,2025-12,facebook_ads,mobile,CA,variant_b,0.68
7242,2025-09-03,2025-09,google_ads,mobile,FR,variant_b,0.807
7243,2025-08-31,2025-08,google_ads,tablet,US,variant_b,0.95
7244,2025-01-19,2025-01,facebook_ads,mobile,US,control,0.68
7245,2025-11-27,2025-11,organic,mobile,FR,variant_b,0.969
7246,2025-03-11,2025-03,google_ads,desktop,US,control,1.1
7247,2025-09-04,2025-09,referral,mobile,Other,control,1.011
7248,2025-03-21,2025-03,organic,desktop,DE,variant_b,1.452
7249,2025-11-18,2025-11,organic,desktop,CA,variant_a,1.32
7250,2025-08-24,2025-08,google_ads,mobile,US,variant_b,0.85
7251,2025-10-02,2025-10,organic,desktop,US,control,1.32
7252,2025-06-21,2025-06,google_ads,mobile,UK,variant_a,0.892
7253,2025-08-25,2025-08,google_ads,desktop,Other,variant_b,0.935
7254,2025-07-31,2025-07,organic,desktop,FR,control,1.254
7255,2025-01-29,2025-01,facebook_ads,mobile,US,control,0.68
7256,2025-09-24,2025-09,referral,desktop,US,variant_a,1.54
7257,2025-06-03,2025-06,facebook_ads,desktop,IN,variant_a,0.66
7258,2025-10-17,2025-10,google_ads,desktop,CA,control,1.1
7259,2025-12-14,2025-12,google_ads,mobile,DE,variant_a,0.935
7260,2025-06-11,2025-06,google_ads,desktop,UK,variant_a,1.155
7261,2025-10-12,2025-10,referral,mobile,UK,variant_b,1.25
7262,2025-10-02,2025-10,organic,desktop,US,control,1.32
7263,2025-01-10,2025-01,facebook_ads,desktop,US,control,0.88
7264,2025-04-17,2025-04,facebook_ads,mobile,AU,control,0.68
7265,2025-10-23,2025-10,facebook_ads,desktop,US,variant_b,0.88
7266,2025-12-17,2025-12,google_ads,desktop,UK,control,1.155
7267,2025-06-19,2025-06,google_ads,mobile,US,variant_b,0.85
7268,2025-07-01,2025-07,facebook_ads,mobile,AU,variant_a,0.68
7269,2025-02-03,2025-02,google_ads,desktop,FR,control,1.045
7270,2025-03-18,2025-03,organic,desktop,CA,variant_b,1.32
7271,2025-05-24,2025-05,google_ads,mobile,IN,control,0.637
7272,2025-01-16,2025-01,organic,desktop,IN,control,0.99
7273,2025-06-23,2025-06,google_ads,mobile,BR,variant_b,0.68
7274,2025-07-12,2025-07,google_ads,tablet,US,control,0.95
7275,2025-11-17,2025-11,email_campaign,mobile,US,control,0.935
7276,2025-10-01,2025-10,referral,mobile,IN,variant_a,0.892
7277,2025-03-26,2025-03,email_campaign,mobile,FR,variant_b,0.888
7278,2025-10-20,2025-10,google_ads,desktop,UK,variant_a,1.155
7279,2025-11-07,2025-11,organic,desktop,US,control,1.32
7280,2025-07-19,2025-07,facebook_ads,desktop,US,variant_a,0.88
7281,2025-04-06,2025-04,referral,desktop,US,variant_b,1.54
7282,2025-11-01,2025-11,google_ads,tablet,US,control,0.95
7283,2025-03-01,2025-03,organic,desktop,IN,variant_b,0.99
7284,2025-06-07,2025-06,direct,mobile,BR,variant_a,0.68
7285,2025-12-28,2025-12,referral,desktop,UK,variant_a,1.617
7286,2025-06-11,2025-06,email_campaign,mobile,BR,control,0.748
7287,2025-12-30,2025-12,facebook_ads,tablet,US,variant_b,0.76
7288,2025-01-17,2025-01,google_ads,mobile,IN,control,0.637
7289,2025-05-20,2025-05,google_ads,mobile,US,control,0.85
7290,2025-07-31,2025-07,google_ads,tablet,US,control,0.95
7291,2025-02-14,2025-02,email_campaign,tablet,CA,variant_a,1.045
7292,2025-09-12,2025-09,google_ads,desktop,US,variant_b,1.1
7293,2025-05-02,2025-05,google_ads,mobile,UK,control,0.892
7294,2025-07-10,2025-07,facebook_ads,mobile,US,control,0.68
7295,2025-08-20,2025-08,organic,desktop,FR,control,1.254
7296,2025-06-04,2025-06,organic,mobile,DE,control,1.122
7297,2025-04-21,2025-04,organic,desktop,UK,variant_a,1.386
7298,2025-09-26,2025-09,facebook_ads,desktop,FR,control,0.836
7299,2025-06-04,2025-06,google_ads,mobile,US,control,0.85
7300,2025-03-31,2025-03,email_campaign,desktop,US,variant_a,1.21
7301,2025-02-27,2025-02,facebook_ads,mobile,US,control,0.68
7302,2025-07-11,2025-07,organic,mobile,US,variant_a,1.02
7303,2025-01-20,2025-01,organic,desktop,UK,variant_b,1.386
7304,2025-04-14,2025-04,email_campaign,tablet,UK,control,1.097
7305,2025-02-17,2025-02,google_ads,mobile,US,control,0.85
7306,2025-08-16,2025-08,organic,mobile,US,control,1.02
7307,2025-09-17,2025-09,google_ads,desktop,DE,variant_a,1.21
7308,2025-01-13,2025-01,organic,mobile,US,control,1.02
7309,2025-09-05,2025-09,facebook_ads,tablet,DE,control,0.836
7310,2025-09-14,2025-09,google_ads,desktop,UK,control,1.155
7311,2025-03-20,2025-03,google_ads,desktop,CA,variant_a,1.1
7312,2025-04-08,2025-04,organic,mobile,FR,control,0.969
7313,2025-06-24,2025-06,organic,mobile,UK,variant_b,1.071
7314,2025-09-05,2025-09,organic,desktop,Other,variant_b,1.122
7315,2025-09-26,2025-09,organic,mobile,US,variant_a,1.02
7316,2025-06-08,2025-06,email_campaign,desktop,US,control,1.21
7317,2025-06-17,2025-06,organic,desktop,BR,control,1.056
7318,2025-03-15,2025-03,google_ads,mobile,UK,control,0.892
7319,2025-02-20,2025-02,organic,mobile,US,variant_b,1.02
7320,2025-09-22,2025-09,google_ads,mobile,FR,variant_a,0.807
7321,2025-12-13,2025-12,google_ads,desktop,IN,control,0.825
7322,2025-03-09,2025-03,organic,mobile,BR,control,0.816
7323,2025-04-16,2025-04,facebook_ads,mobile,US,variant_a,0.68
7324,2025-01-19,2025-01,referral,tablet,US,variant_a,1.33
7325,2025-08-24,2025-08,google_ads,desktop,FR,control,1.045
7326,2025-07-18,2025-07,google_ads,desktop,UK,control,1.155
7327,2025-09-25,2025-09,google_ads,mobile,US,variant_a,0.85
7328,2025-03-01,2025-03,email_campaign,desktop,DE,variant_a,1.331
7329,2025-01-03,2025-01,facebook_ads,desktop,FR,control,0.836
7330,2025-06-09,2025-06,google_ads,mobile,US,variant_a,0.85
7331,2025-01-23,2025-01,facebook_ads,mobile,US,variant_b,0.68
7332,2025-12-18,2025-12,facebook_ads,desktop,US,variant_a,0.88
7333,2025-11-01,2025-11,email_campaign,mobile,FR,control,0.888
7334,2025-02-14,2025-02,google_ads,desktop,CA,control,1.1
7335,2025-06-20,2025-06,organic,desktop,IN,variant_a,0.99
7336,2025-08-28,2025-08,google_ads,tablet,US,control,0.95
7337,2025-01-24,2025-01,organic,desktop,US,variant_a,1.32
7338,2025-02-22,2025-02,facebook_ads,mobile,CA,variant_b,0.68
7339,2025-09-24,2025-09,organic,mobile,DE,variant_b,1.122
7340,2025-12-04,2025-12,organic,desktop,FR,variant_a,1.254
7341,2025-06-09,2025-06,google_ads,mobile,US,variant_b,0.85
7342,2025-01-12,2025-01,organic,desktop,US,control,1.32
7343,2025-10-23,2025-10,organic,mobile,IN,control,0.765
7344,2025-06-09,2025-06,facebook_ads,desktop,UK,control,0.924
7345,2025-11-24,2025-11,organic,mobile,US,variant_b,1.02
7346,2025-04-18,2025-04,facebook_ads,mobile,Other,variant_b,0.578
7347,2025-06-14,2025-06,facebook_ads,mobile,US,variant_a,0.68
7348,2025-04-13,2025-04,google_ads,tablet,US,control,0.95
7349,2025-04-09,2025-04,google_ads,mobile,US,control,0.85
7350,2025-05-27,2025-05,google_ads,desktop,UK,variant_a,1.155
7351,2025-05-22,2025-05,organic,mobile,Other,variant_b,0.867
7352,2025-09-30,2025-09,google_ads,mobile,US,variant_b,0.85
7353,2025-06-13,2025-06,google_ads,mobile,US,control,0.85
7354,2025-08-14,2025-08,organic,mobile,DE,variant_a,1.122
7355,2025-12-10,2025-12,google_ads,mobile,US,control,0.85
7356,2025-03-02,2025-03,facebook_ads,tablet,US,variant_a,0.76
7357,2025-05-20,2025-05,google_ads,mobile,US,control,0.85
7358,2025-03-18,2025-03,organic,desktop,US,variant_b,1.32
7359,2025-03-22,2025-03,organic,tablet,US,variant_b,1.14
7360,2025-05-21,2025-05,facebook_ads,desktop,DE,control,0.968
7361,2025-02-28,2025-02,google_ads,desktop,UK,variant_a,1.155
7362,2025-01-08,2025-01,referral,desktop,Other,variant_b,1.309
7363,2025-11-15,2025-11,organic,desktop,UK,variant_a,1.386
7364,2025-10-14,2025-10,google_ads,desktop,FR,variant_a,1.045
7365,2025-09-21,2025-09,organic,mobile,FR,control,0.969
7366,2025-02-22,2025-02,facebook_ads,desktop,UK,control,0.924
7367,2025-04-16,2025-04,organic,desktop,US,variant_a,1.32
7368,2025-10-05,2025-10,facebook_ads,desktop,US,variant_b,0.88
7369,2025-06-29,2025-06,organic,desktop,UK,variant_b,1.386
7370,2025-10-09,2025-10,referral,mobile,US,variant_a,1.19
7371,2025-06-13,2025-06,organic,desktop,DE,variant_a,1.452
7372,2025-05-19,2025-05,organic,desktop,AU,variant_b,1.32
7373,2025-03-14,2025-03,facebook_ads,desktop,BR,variant_a,0.704
7374,2025-12-27,2025-12,facebook_ads,desktop,US,control,0.88
7375,2025-05-26,2025-05,google_ads,desktop,DE,control,1.21
7376,2025-10-21,2025-10,referral,desktop,UK,variant_a,1.617
7377,2025-05-06,2025-05,google_ads,desktop,UK,variant_b,1.155
7378,2025-03-29,2025-03,direct,mobile,AU,control,0.85
7379,2025-02-06,2025-02,email_campaign,tablet,DE,variant_b,1.149
7380,2025-06-09,2025-06,google_ads,desktop,IN,variant_a,0.825
7381,2025-11-10,2025-11,facebook_ads,mobile,IN,variant_a,0.51
7382,2025-06-23,2025-06,organic,mobile,Other,variant_a,0.867
7383,2025-10-04,2025-10,email_campaign,mobile,FR,control,0.888
7384,2025-08-16,2025-08,google_ads,mobile,UK,variant_b,0.892
7385,2025-01-26,2025-01,referral,desktop,CA,control,1.54
7386,2025-03-08,2025-03,google_ads,desktop,IN,control,0.825
7387,2025-01-15,2025-01,google_ads,desktop,US,variant_a,1.1
7388,2025-08-30,2025-08,organic,mobile,US,variant_a,1.02
7389,2025-12-12,2025-12,organic,tablet,UK,variant_b,1.197
7390,2025-01-26,2025-01,referral,mobile,BR,control,0.952
7391,2025-02-24,2025-02,facebook_ads,desktop,AU,variant_b,0.88
7392,2025-07-16,2025-07,email_campaign,desktop,UK,control,1.271
7393,2025-01-28,2025-01,organic,desktop,UK,variant_b,1.386
7394,2025-02-14,2025-02,facebook_ads,mobile,UK,variant_a,0.714
7395,2025-08-07,2025-08,direct,mobile,US,control,0.85
7396,2025-07-20,2025-07,direct,desktop,DE,control,1.21
7397,2025-04-02,2025-04,organic,mobile,US,control,1.02
7398,2025-12-27,2025-12,google_ads,tablet,US,variant_b,0.95
7399,2025-11-02,2025-11,google_ads,mobile,Other,control,0.722
7400,2025-10-31,2025-10,organic,desktop,AU,control,1.32
7401,2025-11-19,2025-11,google_ads,desktop,UK,control,1.155
7402,2025-12-20,2025-12,email_campaign,mobile,UK,variant_a,0.982
7403,2025-12-25,2025-12,facebook_ads,mobile,DE,variant_a,0.748
7404,2025-08-17,2025-08,facebook_ads,mobile,US,control,0.68
7405,2025-11-12,2025-11,google_ads,mobile,UK,variant_a,0.892
7406,2025-07-02,2025-07,google_ads,mobile,US,variant_a,0.85
7407,2025-06-09,2025-06,facebook_ads,desktop,UK,variant_b,0.924
7408,2025-06-20,2025-06,google_ads,mobile,IN,variant_a,0.637
7409,2025-04-12,2025-04,referral,mobile,DE,variant_b,1.309
7410,2025-12-10,2025-12,google_ads,desktop,US,variant_a,1.1
7411,2025-10-01,2025-10,organic,tablet,UK,variant_b,1.197
7412,2025-02-10,2025-02,organic,desktop,US,control,1.32
7413,2025-08-27,2025-08,google_ads,tablet,UK,variant_a,0.997
7414,2025-10-18,2025-10,google_ads,desktop,DE,control,1.21
7415,2025-03-09,2025-03,email_campaign,mobile,UK,variant_a,0.982
7416,2025-02-17,2025-02,organic,mobile,BR,variant_b,0.816
7417,2025-12-24,2025-12,google_ads,desktop,DE,variant_b,1.21
7418,2025-08-28,2025-08,email_campaign,desktop,AU,variant_b,1.21
7419,2025-02-19,2025-02,google_ads,mobile,US,control,0.85
7420,2025-08-22,2025-08,organic,mobile,BR,variant_a,0.816
7421,2025-06-08,2025-06,organic,desktop,DE,variant_a,1.452
7422,2025-12-17,2025-12,facebook_ads,desktop,AU,variant_b,0.88
7423,2025-11-26,2025-11,google_ads,mobile,Other,variant_a,0.722
7424,2025-12-30,2025-12,facebook_ads,mobile,US,variant_a,0.68
7425,2025-08-27,2025-08,referral,desktop,IN,variant_a,1.155
7426,2025-08-29,2025-08,google_ads,mobile,UK,variant_b,0.892
7427,2025-04-29,2025-04,google_ads,tablet,DE,variant_a,1.045
